Index,FY,Date of Auction,Date of Issue,Date of Maturity,Notified Amount (Rupees Crore),Residual Maturity Period,Maturity Year,Number of Competitive Bid Received,"Value of Competitive Bid Received
(Rupees Crore)",Number of Non-Competitive Bid Received,"Value of Non-Competitive Bid Received
(Rupees Crore)",Number of Competitive Bid Accepted,"Value of Competitive Bid Accepted
(Rupees Crore)",Number of Non-Competitive Bid Accepted,"Value of Non-Competitive Bid Accepted
(Rupees Crore)","Devolvement on Primary Dealers
(Rupees Crore)","Devolvement/Private placement on RBI
(Rupees Crore)",Cut off Issue/ Price,Cut Off Yield,Nomenclature Loan,ISIN No.,Weighted Avg. Price,Weighted Avg. Yield,State,Amount,Tenor group,Bid cover,WAY,Notified - availed,Yield / Price,Outstanding,Maturity FY
92,2025-26   ,27-Mar-26,30-Mar-26,30-Mar-52,2000,26,55608,15,"3,115.00",3,23.972,6,"1,976.03",3,23.972,-,-,100,8.04,8.04% WESTBENGAL SGS 2052,IN3420250497,100.91,7.9564,West Bengal,"2,000.00",T20+,1.576394666,,0,Yield,TRUE,2051-52
93,2025-26   ,27-Mar-26,30-Mar-26,03-Dec-55,1715,29.675,56951,12,"1,595.82",3,15.045,10,1470.821,3,15.045,-,-,94.89,7.9702,7.52% TAMILNADU SGS 2055,IN3120250474,95.3,7.9325,Tamil Nadu,"1,485.87",T20+,1.084986548,,229.134,Price,TRUE,2055-56
94,2025-26   ,27-Mar-26,30-Mar-26,30-Mar-56,2000,30,57069,16,"3,235.00",3,20.022,8,1979.978,3,20.022,-,-,100,8.04,8.04% WESTBENGAL SGS 2056,IN3420250505,101.09,7.9445,West Bengal,"2,000.00",T20+,1.633856538,,0,Yield,TRUE,2055-56
95,2025-26   ,27-Mar-26,30-Mar-26,30-Mar-56,1146,30,57069,16,1085,2,0.047,13,1040,2,0.047,-,-,100,8.09,8.09% UTTARPRADESH SGS 2056,IN3320250290,101.42,7.9649,Uttar Pradesh,1040.047,T20+,1.043269231,,105.953,Yield,TRUE,2055-56
96,2025-26   ,24-Mar-26,25-Mar-26,25-Mar-31,1000,5,47932,22,1680,4,10.552,13,989.448,4,10.552,-,-,100,7.24,7.24% TAMILNADU SGS 2031,IN3120250862,100.23,7.185,Tamil Nadu,1000,T1-5,1.697916414,,0,Yield,TRUE,2030-31
97,2025-26   ,24-Mar-26,25-Mar-26,25-Mar-31,2000,5,47932,27,"1,805.00",5,21.318,20,1380,5,21.318,-,-,100,7.25,7.25% KARNATAKA SGS 2031,IN1920250322,100.15,7.2143,Karnataka,1401.318,T1-5,1.307971014,,598.682,Yield,TRUE,2030-31
98,2025-26   ,24-Mar-26,25-Mar-26,25-Mar-31,1000,5,47932,28,"1,075.00",3,11.005,27,988.995,3,11.005,-,-,100,7.33,7.33% RAJASTHAN SGS 2031,IN2920250429,100.32,7.2518,Rajasthan,1000,T1-5,1.086962017,,0,Yield,TRUE,2030-31
99,2025-26   ,24-Mar-26,25-Mar-26,25-Mar-31,600,5,47932,16,610.00,2,0.013,13,250.00,2,0.013,-,-,100,7.38,7.38% NAGALAND SGS 2031,IN2620250067,100.24,7.3228,Nagaland,250.01,T1-5,2.44,,349.987,Yield,TRUE,2030-31
100,2025-26   ,24-Mar-26,25-Mar-26,25-Mar-32,1000,6,48298,22,"1,735.00",5,21.128,14,978.87,5,21.128,-,-,100,7.42,7.42% HARYANA SGS 2032,IN1620250424,100.18,7.3831,Haryana,"1,000.00",T6-10,1.772448287,,0,Yield,TRUE,2031-32
101,2025-26   ,24-Mar-26,25-Mar-26,18-Mar-33,1000,6.981,48656,16,"1,040.00",2,0.071,9,745,2,0.071,-,-,99,7.4659,7.28% TAMILNADU SGS 2033,IN3120250839,99.2,7.4285,Tamil Nadu,745.071,T6-10,1.395973154,,254.929,Price,TRUE,2032-33
102,2025-26   ,24-Mar-26,25-Mar-26,25-Sep-33,1000,7.5,48847,28,2240,2,15.248,10,1219.752,2,15.248,-,-,100,7.44,7.44% GUJARAT SGS 2033,IN1520250383,100.03,7.4351,Gujarat,1235,T6-10,1.836438883,,-235,Yield,TRUE,2033-34
103,2025-26   ,24-Mar-26,25-Mar-26,25-Mar-34,2000,8,49028,35,"3,455.00",7,36.782,32,"1,963.22",7,36.782,-,-,100,7.61,7.61% KARNATAKA SGS 2034,IN1920250330,100.34,7.553,Karnataka,"2,000.00",T6-10,1.75986569,,0,Yield,TRUE,2033-34
104,2025-26   ,24-Mar-26,25-Mar-26,17-Sep-34,1000,8.478,49204,14,"2,225.00",2,0.079,10,999.92,2,0.079,-,-,98.33,7.6003,7.33% JHARKHAND SGS 2034,IN3720250015,98.59,7.5578,Jharkhand,"1,000.00",T6-10,2.225175789,,0,Price,TRUE,2034-35
105,2025-26   ,24-Mar-26,25-Mar-26,25-Sep-34,1000,8.5,49212,38,"3,090.00",5,24.208,11,"1,370.79",5,24.208,-,-,100,7.45,7.45% GUJARAT SGS 2034,IN1520250391,100.01,7.4478,Gujarat,"1,395.00",T6-10,2.254171311,,-395,Yield,TRUE,2034-35
106,2025-26   ,24-Mar-26,25-Mar-26,25-Mar-35,1000,9,49393,38,"4,040.00",3,26.76,11,973.24,3,26.76,-,-,100,7.58,7.58% TAMILNADU SGS 2035,IN3120250870,100.18,7.5523,Tamil Nadu,"1,000.00",T6-10,4.151082981,,0,Yield,TRUE,2034-35
107,2025-26   ,24-Mar-26,25-Mar-26,25-Mar-35,1000,9,49393,27,2525,4,22.006,9,977.994,4,22.006,-,-,100,7.63,7.63% UTTARAKHAND SGS 2035,IN3620250115,100.06,7.6209,Uttarakhand,1000,T6-10,2.58181543,,0,Yield,TRUE,2034-35
108,2025-26   ,24-Mar-26,25-Mar-26,25-Mar-35,253,9,49393,15,445.00,4,6.537,11,246.463,4,6.537,-,-,100,7.74,7.74% MEGHALAYA SGS 2035,IN2420250077,100.39,7.6793,Meghalaya,253.00,T6-10,1.805544849,,0,Yield,TRUE,2034-35
109,2025-26   ,24-Mar-26,25-Mar-26,25-Mar-35,150,9,49393,14,640.00,2,0.016,8,149.984,2,0.016,-,-,100,7.7,7.7% PUDUCHERRY SGS 2035,IN3820250071,100.52,7.6197,Puducherry,150,T6-10,4.267121826,,0,Yield,TRUE,2034-35
110,2025-26   ,24-Mar-26,25-Mar-26,18-Mar-36,1000,9.981,49752,21,"3,420.00",7,72.625,1,927.375,7,72.625,-,-,99.17,7.6098,7.49% JHARKHAND SGS 2036,IN3720250049,99.17,7.6098,Jharkhand,1000,T6-10,3.687828548,,0,Price,TRUE,2035-36
111,2025-26   ,24-Mar-26,25-Mar-26,25-Mar-36,2000,10,49759,68,"9,321.00",15,128.125,7,1871.875,15,128.125,-,-,100,7.55,7.55% TAMILNADU SGS 2036,IN3120250888,100.03,7.5455,Tamil Nadu,2000,T6-10,4.979499165,,0,Yield,TRUE,2035-36
112,2025-26   ,24-Mar-26,25-Mar-26,25-Mar-36,1000,10,49759,91,"6,805.00",13,108.97,23,"1,391.03",13,108.97,-,-,100,7.57,7.57% MAHARASHTRA SGS 2036,IN2220250533,100.07,7.5599,Maharashtra,"1,500.00",T6-10,4.892058403,,-500,Yield,TRUE,2035-36
113,2025-26   ,24-Mar-26,25-Mar-26,25-Mar-36,2000,10,49759,62,"5,500.00",12,161.187,22,1838.813,12,161.187,-,-,100,7.65,7.65% RAJASTHAN SGS 2036,IN2920250437,100.08,7.6385,Rajasthan,2000,T6-10,2.991059994,,0,Yield,TRUE,2035-36
114,2025-26   ,24-Mar-26,25-Mar-26,25-Mar-36,1200,10,49759,30,"3,650.00",11,65.012,11,1134.988,11,65.012,-,-,100,7.68,7.68% KERALA SGS 2036,IN2020250311,100.14,7.6594,Kerala,1200,T6-10,3.215893031,,0,Yield,TRUE,2035-36
115,2025-26   ,24-Mar-26,25-Mar-26,25-Mar-36,400,10,49759,18,935.00,9,22.141,15,377.86,9,22.141,-,-,100,7.87,7.87% SIKKIM SGS 2036,IN3020250079,100.65,7.7759,Sikkim,400.00,T6-10,2.474467989,,0,Yield,TRUE,2035-36
116,2025-26   ,24-Mar-26,25-Mar-26,25-Mar-36,1598,10,49759,56,"4,320.00",16,166.119,22,"1,438.20",16,159.8,-,-,100,7.8,7.8% PUNJAB SGS 2036,IN2820250206,100.2,7.7712,Punjab,"1,598.00",T6-10,3.003754693,,0,Yield,TRUE,2035-36
117,2025-26   ,24-Mar-26,25-Mar-26,25-Sep-36,2000,10.5,49943,75,"5,565.00",11,80.161,34,"1,919.84",11,80.161,-,-,100,7.62,7.62% KARNATAKA SGS 2036,IN1920250348,100.16,7.5979,Karnataka,"2,000.00",T11-15,2.898680566,,0,Yield,TRUE,2036-37
118,2025-26   ,24-Mar-26,25-Mar-26,25-Sep-37,2000,11.5,50308,104,"8,720.00",11,108.014,33,1891.986,11,108.014,-,-,100,7.68,7.68% KARNATAKA SGS 2037,IN1920250355,100.16,7.6593,Karnataka,2000,T11-15,4.608913597,,0,Yield,TRUE,2037-38
119,2025-26   ,24-Mar-26,25-Mar-26,18-Mar-38,1000,11.981,50482,51,"5,205.00",10,66.184,8,933.816,10,66.184,-,-,98.69,7.7394,7.57% UTTARPRADESH SGS 2038,IN3320250241,98.74,7.7328,Uttar Pradesh,"1,000.00",T11-15,5.57390321,,0,Price,TRUE,2037-38
120,2025-26   ,24-Mar-26,25-Mar-26,25-Mar-38,100,12,50489,16,885.00,3,1.05,6,98.95,3,1.05,-,-,100,7.76,7.76% GOA SGS 2038,IN1420250160,100.15,7.7408,Goa,100,T11-15,8.943911066,,0,Yield,TRUE,2037-38
121,2025-26   ,24-Mar-26,25-Mar-26,25-Mar-39,1000,13,50854,67,"4,099.50",18,169.539,31,900,18,100,-,-,100,7.76,7.76% HARYANA SGS 2039,IN1620250432,100.22,7.7329,Haryana,1000,T11-15,4.555,,0,Yield,TRUE,2038-39
122,2025-26   ,24-Mar-26,25-Mar-26,25-Mar-39,350,13,50854,44,"1,270.00",7,9.779,22,340.221,7,9.779,-,-,100,7.88,7.88% MANIPUR SGS 2039,IN2320250078,100.35,7.8367,Manipur,350.00,T11-15,3.732867754,,0,Yield,TRUE,2038-39
123,2025-26   ,24-Mar-26,25-Mar-26,17-Dec-39,750,13.728,51121,43,"3,524.56",7,30.111,12,719.889,7,30.111,-,-,97.81,7.7701,7.51% UTTARPRADESH SGS 2039,IN3320250167,97.91,7.758,Uttar Pradesh,750,T11-15,4.895977019,,0,Price,TRUE,2039-40
124,2025-26   ,24-Mar-26,25-Mar-26,07-Jan-40,2000,13.783,51142,66,"4,900.00",15,281.501,16,"1,800.00",15,200,-,-,98.82,7.789,7.65% RAJASTHAN SGS 2040,IN2920250379,99,7.7673,Rajasthan,"2,000.00",T11-15,2.722222222,,0,Price,TRUE,2039-40
125,2025-26   ,24-Mar-26,25-Mar-26,25-Mar-41,2000,15,51585,149,"9,419.50",21,277.88,37,1800,21,200,-,-,100,7.76,7.76% KARNATAKA SGS 2041,IN1920250363,100.24,7.7329,Karnataka,"2,000.00",T11-15,5.233055556,,0,Yield,TRUE,2040-41
126,2025-26   ,24-Mar-26,25-Mar-26,25-Mar-41,565,15,51585,76,"1,780.00",8,39.25,45,525.75,8,39.25,-,-,100,7.89,7.89% HIMACHAL PR SGS 2041,IN1720250142,100.3,7.8555,Himachal Pradesh,565.00,T11-15,3.385639563,,0,Yield,TRUE,2040-41
127,2025-26   ,24-Mar-26,25-Mar-26,24-Dec-41,750,15.747,51859,93,"3,730.70",9,52.007,15,697.99,9,52.007,-,-,98.28,7.7793,7.59% UTTARPRADESH SGS 2041,IN3320250175,98.57,7.7467,Uttar Pradesh,750.00,T16-20,5.344896009,,0,Price,TRUE,2041-42
128,2025-26   ,24-Mar-26,25-Mar-26,25-Mar-43,1500,17,52315,87,"4,111.60",10,101.508,32,"1,398.49",10,101.508,-,-,100,7.83,7.83% ANDHRA SGS 2043,IN1020250602,100.32,7.7952,Andhra Pradesh,"1,500.00",T16-20,2.940023969,,0,Yield,TRUE,2042-43
129,2025-26   ,24-Mar-26,25-Mar-26,25-Mar-44,1500,18,52681,96,"4,650.00",20,219.256,45,"1,350.00",19,150,-,-,100,7.88,7.88% WESTBENGAL SGS 2044,IN3420250455,100.3,7.8486,West Bengal,"1,500.00",T16-20,3.444444444,,0,Yield,TRUE,2043-44
130,2025-26   ,24-Mar-26,25-Mar-26,25-Mar-46,1500,20,53411,48,"3,460.00",10,120.004,21,1379.996,10,120.004,-,-,100,7.88,7.88% ANDHRA SGS 2046,IN1020250610,100.43,7.8368,Andhra Pradesh,1500,T16-20,2.507253644,,0,Yield,TRUE,2045-46
131,2025-26   ,24-Mar-26,25-Mar-26,25-Mar-46,1000,20,53411,71,"3,105.00",10,69.739,26,930.261,10,69.739,-,-,100,7.88,7.88% KERALA SGS 2046,IN2020250329,100.2,7.8596,Kerala,"1,000.00",T16-20,3.337772948,,0,Yield,TRUE,2045-46
132,2025-26   ,24-Mar-26,25-Mar-26,25-Mar-46,1000,20,53411,58,"2,630.00",7,44.045,19,955.955,7,44.045,-,-,100,7.88,7.88% UTTARAKHAND SGS 2046,IN3620250123,100.08,7.8722,Uttarakhand,1000,T16-20,2.751175526,,0,Yield,TRUE,2045-46
133,2025-26   ,24-Mar-26,25-Mar-26,25-Mar-46,1500,20,53411,84,"3,880.00",9,86.369,47,1413.631,9,86.369,-,-,100,7.88,7.88% UTTARPRADESH SGS 2046,IN3320250266,100.46,7.8339,Uttar Pradesh,"1,500.00",T16-20,2.744704948,,0,Yield,TRUE,2045-46
134,2025-26   ,24-Mar-26,25-Mar-26,04-Mar-47,530,20.942,53755,72,"2,617.00",9,69.488,11,477,9,53,-,-,98.37,7.8187,7.66% MAHARASHTRA SGS 2047,IN2220250509,98.53,7.8029,Maharashtra,530,T20+,5.486373166,,0,Price,TRUE,2046-47
135,2025-26   ,24-Mar-26,25-Mar-26,25-Mar-47,2000,21,53776,79,"5,703.00",10,138.005,15,"1,862.00",10,138.005,-,-,100,7.84,7.84% WESTBENGAL SGS 2047,IN3420250463,100.19,7.8212,West Bengal,"2,000.00",T20+,3.062843885,,0,Yield,TRUE,2046-47
136,2025-26   ,24-Mar-26,25-Mar-26,25-Mar-51,900,25,55237,16,1855,3,18.128,1,881.872,3,18.128,-,-,100,7.79,7.79% ANDHRA SGS 2051,IN1020250628,100,7.79,Andhra Pradesh,900,T20+,2.10347987,,0,Yield,TRUE,2050-51
137,2025-26   ,24-Mar-26,25-Mar-26,25-Mar-51,1262,25,55237,48,"3,944.00",3,12.697,1,1249.303,3,12.697,-,-,100,7.79,7.79% JAMMUKASHMIR SGS 2051,IN4920250284,100,7.79,Jammu & Kashmir,"1,262.00",T20+,3.156960321,,0,Yield,TRUE,2050-51
138,2025-26   ,24-Mar-26,25-Mar-26,25-Mar-51,1500,25,55237,27,"3,230.00",2,0.226,2,"1,499.77",2,0.226,-,-,100,7.79,7.79% UTTARPRADESH SGS 2051,IN3320250274,100,7.7898,Uttar Pradesh,"1,500.00",T20+,2.153657818,,0,Yield,TRUE,2050-51
139,2025-26   ,24-Mar-26,25-Mar-26,25-Mar-51,1500,25,55237,30,"2,675.00",3,15.041,1,"1,484.96",3,15.041,-,-,100,7.79,7.79% WESTBENGAL SGS 2051,IN3420250471,100,7.79,West Bengal,"1,500.00",T20+,1.801396537,,0,Yield,TRUE,2050-51
140,2025-26   ,24-Mar-26,25-Mar-26,04-Mar-52,1000,25.942,55582,43,"3,295.00",5,40.335,4,"1,459.67",5,40.335,-,-,98.63,7.783,7.66% MAHARASHTRA SGS 2052,IN2220250517,98.63,7.783,Maharashtra,"1,500.00",T20+,2.257367273,,-500,Price,TRUE,2051-52
141,2025-26   ,24-Mar-26,25-Mar-26,04-Mar-56,2000,29.942,57043,21,"3,375.00",4,30.212,2,"1,969.79",4,30.212,-,-,98.74,7.7381,7.63% TAMILNADU SGS 2056,IN3120250789,98.74,7.7381,Tamil Nadu,"2,000.00",T20+,1.713382354,,0,Price,TRUE,2055-56
142,2025-26   ,17-Mar-26,18-Mar-26,18-Mar-30,1500,4,47560,31,"3,580.00",5,17.306,13,1982.694,5,17.306,-,-,100,6.83,6.83% MAHARASHTRA SGS 2030,IN2220250525,100.12,6.7948,Maharashtra,"2,000.00",T1-5,1.805624065,,-500,Yield,TRUE,2029-30
143,2025-26   ,17-Mar-26,18-Mar-26,18-Mar-30,600,4,47560,11,"1,125.00",4,6.541,2,593.459,4,6.541,-,-,100,6.99,6.99% NAGALAND SGS 2030,IN2620250059,100,6.99,Nagaland,600.00,T1-5,1.895665918,,0,Yield,TRUE,2029-30
144,2025-26   ,17-Mar-26,18-Mar-26,18-Sep-31,2000,5.5,48109,16,"2,435.00",4,20.508,8,1979.492,4,20.508,-,-,100,7.03,7.03% TAMILNADU SGS 2031,IN3120250821,100.1,7.0086,Tamil Nadu,2000,T6-10,1.230113585,,0,Yield,TRUE,2031-32
145,2025-26   ,17-Mar-26,18-Mar-26,18-Mar-32,900,6,48291,29,"1,000.00",4,9.454,11,400,4,9.454,-,-,100,7.22,7.22% ASSAM SGS 2032,IN1220250238,100.16,7.1858,Assam,409.454,T6-10,2.5,,490.546,Yield,TRUE,2031-32
146,2025-26   ,17-Mar-26,18-Mar-26,18-Mar-32,1000,6,48291,34,"1,875.00",3,10.006,14,989.994,3,10.006,-,-,100,7.2,7.2% JHARKHAND SGS 2032,IN3720250031,100.14,7.1719,Jharkhand,1000,T6-10,1.893950872,,0,Yield,TRUE,2031-32
147,2025-26   ,17-Mar-26,18-Mar-26,18-Mar-33,1000,7,48656,31,"1,960.00",4,11.024,9,988.98,4,11.024,-,-,100,7.28,7.28% TAMILNADU SGS 2033,IN3120250839,100.06,7.2683,Tamil Nadu,"1,000.00",T6-10,1.981847891,,0,Yield,TRUE,2032-33
148,2025-26   ,17-Mar-26,18-Mar-26,27-Mar-33,2000,7.025,48665,35,3065,3,5.537,28,1994.463,3,5.537,-,-,100.36,7.3728,7.44% KARNATAKA SGS 2033,IN1920230381,100.53,7.3415,Karnataka,2000,T6-10,1.536754505,,0,Price,TRUE,2032-33
149,2025-26   ,17-Mar-26,18-Mar-26,13-Mar-34,2000,7.986,49016,35,"3,250.00",1,0.144,23,1999.856,1,0.144,-,-,99.58,7.4304,7.36% KARNATAKA SGS 2034,IN1920230316,99.77,7.3984,Karnataka,"2,000.00",T6-10,1.625117008,,0,Price,TRUE,2033-34
150,2025-26   ,17-Mar-26,18-Mar-26,18-Mar-34,1000,8,49021,44,"3,805.00",6,52.046,11,947.954,6,52.046,-,-,100,7.29,7.29% GUJARAT SGS 2034,IN1520250367,100.08,7.2774,Gujarat,1000,T6-10,4.013907848,,0,Yield,TRUE,2033-34
151,2025-26   ,17-Mar-26,18-Mar-26,06-Mar-35,2000,8.967,49374,65,"5,916.74",5,20.095,18,"1,979.91",5,20.095,-,-,99.94,7.4286,7.42% KARNATAKA SGS 2035,IN1920230290,100.11,7.4024,Karnataka,"2,000.00",T6-10,2.988395908,,0,Price,TRUE,2034-35
152,2025-26   ,17-Mar-26,18-Mar-26,18-Mar-35,2100,9,49386,66,"9,005.00",10,157.901,14,1942.099,10,157.901,-,-,100,7.44,7.44% MADHYAPRADESH SGS 2035,IN2120250500,100.11,7.4224,Madhya Pradesh,"2,100.00",T6-10,4.63673582,,0,Yield,TRUE,2034-35
153,2025-26   ,17-Mar-26,18-Mar-26,18-Mar-35,2000,9,49386,51,"5,210.00",8,114.024,28,1885.976,8,114.024,-,-,100,7.46,7.46% TAMILNADU SGS 2035,IN3120250847,100.42,7.3952,Tamil Nadu,"2,000.00",T6-10,2.762495387,,0,Yield,TRUE,2034-35
154,2025-26   ,17-Mar-26,18-Mar-26,18-Sep-35,1000,9.5,49570,88,"7,325.00",8,36.147,20,1463.853,8,36.147,-,-,100,7.38,7.38% GUJARAT SGS 2035,IN1520250375,100.09,7.3662,Gujarat,"1,500.00",T6-10,5.003917743,,-500,Yield,TRUE,2035-36
155,2025-26   ,17-Mar-26,18-Mar-26,26-Nov-35,1000,9.689,49639,28,"3,405.00",4,25.033,10,974.97,4,25.033,-,-,97.94,7.4905,7.19% CHHATTISGARH SGS 2035,IN3520250025,98.09,7.4682,Chhattisgarh,"1,000.00",T6-10,3.492425897,,0,Price,TRUE,2035-36
156,2025-26   ,17-Mar-26,18-Mar-26,11-Mar-36,1000,9.981,49745,54,"6,300.00",5,34.922,5,965.078,5,34.922,-,-,99.94,7.4183,7.41% TAMILNADU SGS 2036,IN3120250813,100.02,7.4068,Tamil Nadu,1000,T6-10,6.52796976,,0,Price,TRUE,2035-36
157,2025-26   ,17-Mar-26,18-Mar-26,18-Mar-36,1000,10,49752,51,"3,345.00",6,90.905,16,909.095,6,90.905,-,-,100,7.49,7.49% JHARKHAND SGS 2036,IN3720250049,100.11,7.4749,Jharkhand,1000,T6-10,3.679483442,,0,Yield,TRUE,2035-36
158,2025-26   ,17-Mar-26,18-Mar-26,18-Mar-36,1200,10,49752,72,"5,125.00",12,190.821,17,1080,12,120,-,-,100,7.49,7.49% RAJASTHAN SGS 2036,IN2920250411,100.14,7.4705,Rajasthan,"1,200.00",T6-10,4.74537037,,0,Yield,TRUE,2035-36
159,2025-26   ,17-Mar-26,18-Mar-26,18-Mar-36,250,10,49752,19,"1,550.00",7,22.08,9,227.92,7,22.08,-,-,100,7.56,7.56% SIKKIM SGS 2036,IN3020250061,100.13,7.5409,Sikkim,250.00,T6-10,6.800631801,,0,Yield,TRUE,2035-36
160,2025-26   ,17-Mar-26,18-Mar-26,11-Sep-36,2000,10.481,49929,80,"7,506.10",4,45,15,1955,4,45,-,-,99.99,7.441,7.44% KARNATAKA SGS 2036,IN1920250306,100.04,7.4341,Karnataka,"2,000.00",T11-15,3.839439386,,0,Price,TRUE,2036-37
161,2025-26   ,17-Mar-26,18-Mar-26,18-Mar-37,100,11,50117,11,725.00,5,7.907,2,92.093,5,7.907,-,-,100,7.52,7.52% GOA SGS 2037,IN1420250152,100.02,7.5173,Goa,100.00,T11-15,7.872476735,,0,Yield,TRUE,2036-37
162,2025-26   ,17-Mar-26,18-Mar-26,18-Feb-38,2000,11.917,50454,60,"4,209.00",11,130.054,14,965,11,130.054,-,-,99.61,7.6291,7.58% UTTARAKHAND SGS 2038,IN3620250099,99.71,7.6162,Uttarakhand,1095.054,T11-15,4.361658031,,904.946,Price,TRUE,2037-38
163,2025-26   ,17-Mar-26,18-Mar-26,18-Mar-38,2000,12,50482,68,"7,550.00",10,156.262,32,1843.738,10,156.262,-,-,100,7.57,7.57% TAMILNADU SGS 2038,IN3120250854,100.28,7.5337,Tamil Nadu,"2,000.00",T11-15,4.094941906,,0,Yield,TRUE,2037-38
164,2025-26   ,17-Mar-26,18-Mar-26,18-Mar-38,1500,12,50482,79,"8,890.00",11,130.633,19,1369.367,11,130.633,-,-,100,7.57,7.57% UTTARPRADESH SGS 2038,IN3320250241,100.1,7.5567,Uttar Pradesh,"1,500.00",T11-15,6.492050707,,0,Yield,TRUE,2037-38
165,2025-26   ,17-Mar-26,18-Mar-26,04-Mar-39,2000,12.961,50833,121,"7,295.00",8,114,41,1886,8,114,-,-,99.66,7.581,7.54% KARNATAKA SGS 2039,IN1920250298,99.82,7.5614,Karnataka,"2,000.00",T11-15,3.867974549,,0,Price,TRUE,2038-39
166,2025-26   ,17-Mar-26,18-Mar-26,03-Dec-40,2000,14.708,51473,152,"10,017.00",11,140.092,41,2359.908,11,140.092,-,-,98.61,7.5865,7.43% MAHARASHTRA SGS 2040,IN2220250392,98.74,7.5716,Maharashtra,"2,500.00",T11-15,4.244656995,,-500,Price,TRUE,2040-41
167,2025-26   ,17-Mar-26,18-Mar-26,11-Feb-41,1000,14.897,51543,92,"6,223.00",11,42.69,5,957.31,11,42.69,-,-,101.49,7.6394,7.81% UTTARPRADESH SGS 2041,IN3320250209,101.58,7.6293,Uttar Pradesh,"1,000.00",T11-15,6.500506628,,0,Price,TRUE,2040-41
168,2025-26   ,17-Mar-26,18-Mar-26,18-Mar-41,2000,15,51578,138,"11,955.23",24,300.338,14,"1,800.00",24,200,-,-,100,7.65,7.65% MADHYAPRADESH SGS 2041,IN2120250518,100.11,7.6374,Madhya Pradesh,"2,000.00",T11-15,6.641794444,,0,Yield,TRUE,2040-41
169,2025-26   ,17-Mar-26,18-Mar-26,18-Mar-41,580,15,51578,67,"2,589.50",8,29.144,16,550.856,8,29.144,-,-,100,7.77,7.77% TRIPURA SGS 2041,IN3220250069,100.4,7.7244,Tripura,580.00,T11-15,4.700865562,,0,Yield,TRUE,2040-41
170,2025-26   ,17-Mar-26,18-Mar-26,18-Mar-41,150,15,51578,21,"1,075.96",3,0.641,9,149.359,3,0.641,-,-,100,7.79,7.79% PUDUCHERRY SGS 2041,IN3820250063,100.37,7.7474,Puducherry,150.00,T11-15,7.203851124,,0,Yield,TRUE,2040-41
171,2025-26   ,17-Mar-26,18-Mar-26,18-Mar-42,1000,16,51943,91,"3,497.70",10,155.114,13,900,10,100,-,-,100,7.69,7.69% HARYANA SGS 2042,IN1620250408,100.13,7.6758,Haryana,"1,000.00",T16-20,3.886333333,,0,Yield,TRUE,2041-42
172,2025-26   ,17-Mar-26,18-Mar-26,18-Mar-44,1500,18,52674,87,6676,12,123.501,14,1376.499,12,123.501,-,-,100,7.72,7.72% UTTARPRADESH SGS 2044,IN3320250258,100.05,7.7152,Uttar Pradesh,1500,T16-20,4.849985361,,0,Yield,TRUE,2043-44
173,2025-26   ,17-Mar-26,18-Mar-26,18-Mar-44,1000,18,52674,83,"4,944.00",7,58.692,14,941.31,7,58.692,-,-,100,7.73,7.73% CHHATTISGARH SGS 2044,IN3520250132,100.07,7.7225,Chhattisgarh,"1,000.00",T16-20,5.252265996,,0,Yield,TRUE,2043-44
174,2025-26   ,17-Mar-26,18-Mar-26,18-Mar-45,1000,19,53039,92,"4,460.00",9,67.532,5,932.468,9,67.532,-,-,100,7.73,7.73% HARYANA SGS 2045,IN1620250416,100.12,7.7182,Haryana,"1,000.00",T16-20,4.783005958,,0,Yield,TRUE,2044-45
175,2025-26   ,17-Mar-26,18-Mar-26,18-Mar-45,540,19,53039,48,"2,110.00",3,4.008,6,535.992,3,4.008,-,-,100,7.75,7.75% TELANGANA SGS 2045,IN4520250759,100.38,7.712,Telangana,540.00,T16-20,3.93662592,,0,Yield,TRUE,2044-45
176,2025-26   ,17-Mar-26,18-Mar-26,18-Mar-45,2000,19,53039,97,"5,724.00",13,173.015,27,1826.985,13,173.015,-,-,100,7.79,7.79% WESTBENGAL SGS 2045,IN3420250430,100.09,7.7813,West Bengal,"2,000.00",T16-20,3.133030649,,0,Yield,TRUE,2044-45
177,2025-26   ,17-Mar-26,18-Mar-26,25-Feb-46,1000,19.936,53383,109,"4,500.00",12,125.282,21,900,12,100,-,-,99.59,7.7499,7.71% UTTARPRADESH SGS 2046,IN3320250225,99.81,7.728,Uttar Pradesh,"1,000.00",T16-20,5,,0,Price,TRUE,2045-46
178,2025-26   ,17-Mar-26,18-Mar-26,18-Mar-46,1000,20,53404,98,"3,257.00",10,90.758,12,909.242,10,90.758,-,-,100,7.8,7.8% JAMMUKASHMIR SGS 2046,IN4920250276,100.37,7.7633,Jammu & Kashmir,"1,000.00",T16-20,3.582104654,,0,Yield,TRUE,2045-46
179,2025-26   ,17-Mar-26,18-Mar-26,04-Mar-47,1000,20.961,53755,47,"2,370.00",7,50.12,32,949.88,7,50.12,-,-,98.91,7.7656,7.66% MAHARASHTRA SGS 2047,IN2220250509,99.24,7.7333,Maharashtra,"1,000.00",T20+,2.495052007,,0,Price,TRUE,2046-47
